delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
585305-529994-122913-473859-1134605-269709-677701-77239,155038-203532-47349-52616-191422-63894-179178-55277,11503-12779-2932-46385-5727-39951-29787-42541,32371-15918-6393-5983-6856-14617-51682-7847,18148-7229-8335-10479-14685-10342-22396-13740,15270-9609-6558-11648-44416-19068-30752-20956,11742-9700-2584-9507-7031-16262-21091-17100,9013-7479-5131-3223-20096-8169-8415-28760,easy
529994-122913-473859-1134605-269709-677701-77239-1689608,203532-47349-52616-191422-63894-179178-55277-252779,12779-2932-46385-5727-39951-29787-42541-124078,15918-6393-5983-6856-14617-51682-7847-25181,7229-8335-10479-14685-10342-22396-13740-20621,9609-6558-11648-44416-19068-30752-20956-45531,9700-2584-9507-7031-16262-21091-17100-23580,7479-5131-3223-20096-8169-8415-28760-18878,easy
122913-473859-1134605-269709-677701-77239-1689608-44806,47349-52616-191422-63894-179178-55277-252779-49661,2932-46385-5727-39951-29787-42541-124078-11856,6393-5983-6856-14617-51682-7847-25181-27112,8335-10479-14685-10342-22396-13740-20621-27483,6558-11648-44416-19068-30752-20956-45531-17702,2584-9507-7031-16262-21091-17100-23580-17101,5131-3223-20096-8169-8415-28760-18878-15203,easy
473859-1134605-269709-677701-77239-1689608-44806-227834,52616-191422-63894-179178-55277-252779-49661-95418,46385-5727-39951-29787-42541-124078-11856-2005,5983-6856-14617-51682-7847-25181-27112-14467,10479-14685-10342-22396-13740-20621-27483-12176,11648-44416-19068-30752-20956-45531-17702-2266,9507-7031-16262-21091-17100-23580-17101-3211,3223-20096-8169-8415-28760-18878-15203-5667,easy
1134605-269709-677701-77239-1689608-44806-227834-71875,191422-63894-179178-55277-252779-49661-95418-69995,5727-39951-29787-42541-124078-11856-2005-3651,6856-14617-51682-7847-25181-27112-14467-5656,14685-10342-22396-13740-20621-27483-12176-21073,44416-19068-30752-20956-45531-17702-2266-73852,7031-16262-21091-17100-23580-17101-3211-23413,20096-8169-8415-28760-18878-15203-5667-18089,hard
269709-677701-77239-1689608-44806-227834-71875-356086,63894-179178-55277-252779-49661-95418-69995-131741,39951-29787-42541-124078-11856-2005-3651-11382,14617-51682-7847-25181-27112-14467-5656-17834,10342-22396-13740-20621-27483-12176-21073-32056,19068-30752-20956-45531-17702-2266-73852-40723,16262-21091-17100-23580-17101-3211-23413-28603,8169-8415-28760-18878-15203-5667-18089-8844,hard
677701-77239-1689608-44806-227834-71875-356086-342680,179178-55277-252779-49661-95418-69995-131741-64025,29787-42541-124078-11856-2005-3651-11382-29148,51682-7847-25181-27112-14467-5656-17834-12058,22396-13740-20621-27483-12176-21073-32056-5569,30752-20956-45531-17702-2266-73852-40723-7487,21091-17100-23580-17101-3211-23413-28603-6867,8415-28760-18878-15203-5667-18089-8844-9729,easy
77239-1689608-44806-227834-71875-356086-342680-764405,55277-252779-49661-95418-69995-131741-64025-91890,42541-124078-11856-2005-3651-11382-29148-23916,7847-25181-27112-14467-5656-17834-12058-34918,13740-20621-27483-12176-21073-32056-5569-8857,20956-45531-17702-2266-73852-40723-7487-10739,17100-23580-17101-3211-23413-28603-6867-4891,28760-18878-15203-5667-18089-8844-9729-10740,easy
1689608-44806-227834-71875-356086-342680-764405-63150,252779-49661-95418-69995-131741-64025-91890-11066,124078-11856-2005-3651-11382-29148-23916-11812,25181-27112-14467-5656-17834-12058-34918-4555,20621-27483-12176-21073-32056-5569-8857-3044,45531-17702-2266-73852-40723-7487-10739-4276,23580-17101-3211-23413-28603-6867-4891-7699,18878-15203-5667-18089-8844-9729-10740-3051,easy
44806-227834-71875-356086-342680-764405-63150-2666044,49661-95418-69995-131741-64025-91890-11066-157438,11856-2005-3651-11382-29148-23916-11812-39779,27112-14467-5656-17834-12058-34918-4555-30491,27483-12176-21073-32056-5569-8857-3044-7951,17702-2266-73852-40723-7487-10739-4276-13625,17101-3211-23413-28603-6867-4891-7699-24436,15203-5667-18089-8844-9729-10740-3051-9613,hard
227834-71875-356086-342680-764405-63150-2666044-239792,95418-69995-131741-64025-91890-11066-157438-374490,2005-3651-11382-29148-23916-11812-39779-41348,14467-5656-17834-12058-34918-4555-30491-71940,12176-21073-32056-5569-8857-3044-7951-28470,2266-73852-40723-7487-10739-4276-13625-54243,3211-23413-28603-6867-4891-7699-24436-19826,5667-18089-8844-9729-10740-3051-9613-37647,easy
71875-356086-342680-764405-63150-2666044-239792-1417989,69995-131741-64025-91890-11066-157438-374490-95311,3651-11382-29148-23916-11812-39779-41348-23711,5656-17834-12058-34918-4555-30491-71940-7388,21073-32056-5569-8857-3044-7951-28470-15396,73852-40723-7487-10739-4276-13625-54243-4498,23413-28603-6867-4891-7699-24436-19826-3900,18089-8844-9729-10740-3051-9613-37647-10792,easy
356086-342680-764405-63150-2666044-239792-1417989-160540,131741-64025-91890-11066-157438-374490-95311-72448,11382-29148-23916-11812-39779-41348-23711-7809,17834-12058-34918-4555-30491-71940-7388-18583,32056-5569-8857-3044-7951-28470-15396-32292,40723-7487-10739-4276-13625-54243-4498-30774,28603-6867-4891-7699-24436-19826-3900-52021,8844-9729-10740-3051-9613-37647-10792-13009,easy
342680-764405-63150-2666044-239792-1417989-160540-788909,64025-91890-11066-157438-374490-95311-72448-22372,29148-23916-11812-39779-41348-23711-7809-12383,12058-34918-4555-30491-71940-7388-18583-9824,5569-8857-3044-7951-28470-15396-32292-3644,7487-10739-4276-13625-54243-4498-30774-4969,6867-4891-7699-24436-19826-3900-52021-3242,9729-10740-3051-9613-37647-10792-13009-9167,easy
764405-63150-2666044-239792-1417989-160540-788909-66016,91890-11066-157438-374490-95311-72448-22372-62958,23916-11812-39779-41348-23711-7809-12383-22195,34918-4555-30491-71940-7388-18583-9824-23020,8857-3044-7951-28470-15396-32292-3644-21311,10739-4276-13625-54243-4498-30774-4969-24152,4891-7699-24436-19826-3900-52021-3242-11033,10740-3051-9613-37647-10792-13009-9167-5639,easy
63150-2666044-239792-1417989-160540-788909-66016-956983,11066-157438-374490-95311-72448-22372-62958-201438,11812-39779-41348-23711-7809-12383-22195-120374,4555-30491-71940-7388-18583-9824-23020-30813,3044-7951-28470-15396-32292-3644-21311-9610,4276-13625-54243-4498-30774-4969-24152-40576,7699-24436-19826-3900-52021-3242-11033-40663,3051-9613-37647-10792-13009-9167-5639-42711,easy
2666044-239792-1417989-160540-788909-66016-956983-536701,157438-374490-95311-72448-22372-62958-201438-60839,39779-41348-23711-7809-12383-22195-120374-8076,30491-71940-7388-18583-9824-23020-30813-4296,7951-28470-15396-32292-3644-21311-9610-7459,13625-54243-4498-30774-4969-24152-40576-10867,24436-19826-3900-52021-3242-11033-40663-5176,9613-37647-10792-13009-9167-5639-42711-5116,easy
239792-1417989-160540-788909-66016-956983-536701-308242,374490-95311-72448-22372-62958-201438-60839-18878,41348-23711-7809-12383-22195-120374-8076-1466,71940-7388-18583-9824-23020-30813-4296-6284,28470-15396-32292-3644-21311-9610-7459-4760,54243-4498-30774-4969-24152-40576-10867-7527,19826-3900-52021-3242-11033-40663-5176-4289,37647-10792-13009-9167-5639-42711-5116-3632,easy
1417989-160540-788909-66016-956983-536701-308242-138525,95311-72448-22372-62958-201438-60839-18878-20961,23711-7809-12383-22195-120374-8076-1466-3870,7388-18583-9824-23020-30813-4296-6284-5058,15396-32292-3644-21311-9610-7459-4760-7784,4498-30774-4969-24152-40576-10867-7527-5332,3900-52021-3242-11033-40663-5176-4289-2321,10792-13009-9167-5639-42711-5116-3632-2798,easy
160540-788909-66016-956983-536701-308242-138525-544092,72448-22372-62958-201438-60839-18878-20961-262396,7809-12383-22195-120374-8076-1466-3870-5403,18583-9824-23020-30813-4296-6284-5058-11941,32292-3644-21311-9610-7459-4760-7784-14391,30774-4969-24152-40576-10867-7527-5332-12638,52021-3242-11033-40663-5176-4289-2321-11731,13009-9167-5639-42711-5116-3632-2798-11327,easy
788909-66016-956983-536701-308242-138525-544092-119276,22372-62958-201438-60839-18878-20961-262396-30328,12383-22195-120374-8076-1466-3870-5403-11043,9824-23020-30813-4296-6284-5058-11941-894,3644-21311-9610-7459-4760-7784-14391-5854,4969-24152-40576-10867-7527-5332-12638-5761,3242-11033-40663-5176-4289-2321-11731-4372,9167-5639-42711-5116-3632-2798-11327-3012,easy
66016-956983-536701-308242-138525-544092-119276-960430,62958-201438-60839-18878-20961-262396-30328-588705,22195-120374-8076-1466-3870-5403-11043-20289,23020-30813-4296-6284-5058-11941-894-5608,21311-9610-7459-4760-7784-14391-5854-11080,24152-40576-10867-7527-5332-12638-5761-23853,11033-40663-5176-4289-2321-11731-4372-37596,5639-42711-5116-3632-2798-11327-3012-25526,easy
956983-536701-308242-138525-544092-119276-960430-682281,201438-60839-18878-20961-262396-30328-588705-29891,120374-8076-1466-3870-5403-11043-20289-10058,30813-4296-6284-5058-11941-894-5608-10011,9610-7459-4760-7784-14391-5854-11080-24559,40576-10867-7527-5332-12638-5761-23853-54067,40663-5176-4289-2321-11731-4372-37596-37344,42711-5116-3632-2798-11327-3012-25526-24622,easy
536701-308242-138525-544092-119276-960430-682281-177992,60839-18878-20961-262396-30328-588705-29891-96474,8076-1466-3870-5403-11043-20289-10058-46830,4296-6284-5058-11941-894-5608-10011-46135,7459-4760-7784-14391-5854-11080-24559-24095,10867-7527-5332-12638-5761-23853-54067-23678,5176-4289-2321-11731-4372-37596-37344-25043,5116-3632-2798-11327-3012-25526-24622-16096,easy
308242-138525-544092-119276-960430-682281-177992-649756,18878-20961-262396-30328-588705-29891-96474-104961,1466-3870-5403-11043-20289-10058-46830-13470,6284-5058-11941-894-5608-10011-46135-57399,4760-7784-14391-5854-11080-24559-24095-11769,7527-5332-12638-5761-23853-54067-23678-28270,4289-2321-11731-4372-37596-37344-25043-32756,3632-2798-11327-3012-25526-24622-16096-28954,hard
138525-544092-119276-960430-682281-177992-649756-220722,20961-262396-30328-588705-29891-96474-104961-43561,3870-5403-11043-20289-10058-46830-13470-4192,5058-11941-894-5608-10011-46135-57399-13990,7784-14391-5854-11080-24559-24095-11769-4094,5332-12638-5761-23853-54067-23678-28270-13047,2321-11731-4372-37596-37344-25043-32756-5408,2798-11327-3012-25526-24622-16096-28954-6153,easy
544092-119276-960430-682281-177992-649756-220722-460851,262396-30328-588705-29891-96474-104961-43561-96667,5403-11043-20289-10058-46830-13470-4192-11274,11941-894-5608-10011-46135-57399-13990-25932,14391-5854-11080-24559-24095-11769-4094-18003,12638-5761-23853-54067-23678-28270-13047-16370,11731-4372-37596-37344-25043-32756-5408-8996,11327-3012-25526-24622-16096-28954-6153-7241,hard
119276-960430-682281-177992-649756-220722-460851-184414,30328-588705-29891-96474-104961-43561-96667-29959,11043-20289-10058-46830-13470-4192-11274-762,894-5608-10011-46135-57399-13990-25932-4650,5854-11080-24559-24095-11769-4094-18003-3337,5761-23853-54067-23678-28270-13047-16370-1317,4372-37596-37344-25043-32756-5408-8996-3555,3012-25526-24622-16096-28954-6153-7241-2037,easy
960430-682281-177992-649756-220722-460851-184414-481754,588705-29891-96474-104961-43561-96667-29959-116362,20289-10058-46830-13470-4192-11274-762-27365,5608-10011-46135-57399-13990-25932-4650-20914,11080-24559-24095-11769-4094-18003-3337-12565,23853-54067-23678-28270-13047-16370-1317-21365,37596-37344-25043-32756-5408-8996-3555-25643,25526-24622-16096-28954-6153-7241-2037-15605,easy
682281-177992-649756-220722-460851-184414-481754-46065,29891-96474-104961-43561-96667-29959-116362-40989,10058-46830-13470-4192-11274-762-27365-13674,10011-46135-57399-13990-25932-4650-20914-13306,24559-24095-11769-4094-18003-3337-12565-3690,54067-23678-28270-13047-16370-1317-21365-6236,37344-25043-32756-5408-8996-3555-25643-3118,24622-16096-28954-6153-7241-2037-15605-3533,hard
177992-649756-220722-460851-184414-481754-46065-1015518,96474-104961-43561-96667-29959-116362-40989-7247,46830-13470-4192-11274-762-27365-13674-18741,46135-57399-13990-25932-4650-20914-13306-10521,24095-11769-4094-18003-3337-12565-3690-11740,23678-28270-13047-16370-1317-21365-6236-6773,25043-32756-5408-8996-3555-25643-3118-4453,16096-28954-6153-7241-2037-15605-3533-3749,easy
649756-220722-460851-184414-481754-46065-1015518-84301,104961-43561-96667-29959-116362-40989-7247-24720,13470-4192-11274-762-27365-13674-18741-436,57399-13990-25932-4650-20914-13306-10521-1794,11769-4094-18003-3337-12565-3690-11740-818,28270-13047-16370-1317-21365-6236-6773-1880,32756-5408-8996-3555-25643-3118-4453-792,28954-6153-7241-2037-15605-3533-3749-698,easy
220722-460851-184414-481754-46065-1015518-84301-151849,43561-96667-29959-116362-40989-7247-24720-60420,4192-11274-762-27365-13674-18741-436-11035,13990-25932-4650-20914-13306-10521-1794-2294,4094-18003-3337-12565-3690-11740-818-8790,13047-16370-1317-21365-6236-6773-1880-7296,5408-8996-3555-25643-3118-4453-792-3588,6153-7241-2037-15605-3533-3749-698-4532,easy
460851-184414-481754-46065-1015518-84301-151849-897655,96667-29959-116362-40989-7247-24720-60420-65917,11274-762-27365-13674-18741-436-11035-13953,25932-4650-20914-13306-10521-1794-2294-5561,18003-3337-12565-3690-11740-818-8790-3296,16370-1317-21365-6236-6773-1880-7296-4410,8996-3555-25643-3118-4453-792-3588-8096,7241-2037-15605-3533-3749-698-4532-5901,easy
184414-481754-46065-1015518-84301-151849-897655-161104,29959-116362-40989-7247-24720-60420-65917-35195,762-27365-13674-18741-436-11035-13953-14673,4650-20914-13306-10521-1794-2294-5561-12516,3337-12565-3690-11740-818-8790-3296-3266,1317-21365-6236-6773-1880-7296-4410-6601,3555-25643-3118-4453-792-3588-8096-7885,2037-15605-3533-3749-698-4532-5901-2880,easy
481754-46065-1015518-84301-151849-897655-161104-213644,116362-40989-7247-24720-60420-65917-35195-3396,27365-13674-18741-436-11035-13953-14673-1720,20914-13306-10521-1794-2294-5561-12516-844,12565-3690-11740-818-8790-3296-3266-773,21365-6236-6773-1880-7296-4410-6601-1885,25643-3118-4453-792-3588-8096-7885-775,15605-3533-3749-698-4532-5901-2880-675,hard
46065-1015518-84301-151849-897655-161104-213644-674642,40989-7247-24720-60420-65917-35195-3396-101962,13674-18741-436-11035-13953-14673-1720-74173,13306-10521-1794-2294-5561-12516-844-36394,3690-11740-818-8790-3296-3266-773-16262,6236-6773-1880-7296-4410-6601-1885-14568,3118-4453-792-3588-8096-7885-775-17111,3533-3749-698-4532-5901-2880-675-6531,hard
1015518-84301-151849-897655-161104-213644-674642-103446,7247-24720-60420-65917-35195-3396-101962-25950,18741-436-11035-13953-14673-1720-74173-10920,10521-1794-2294-5561-12516-844-36394-52005,11740-818-8790-3296-3266-773-16262-15083,6773-1880-7296-4410-6601-1885-14568-17689,4453-792-3588-8096-7885-775-17111-41390,3749-698-4532-5901-2880-675-6531-10370,easy
84301-151849-897655-161104-213644-674642-103446-1533578,24720-60420-65917-35195-3396-101962-25950-190511,436-11035-13953-14673-1720-74173-10920-51179,1794-2294-5561-12516-844-36394-52005-65976,818-8790-3296-3266-773-16262-15083-47393,1880-7296-4410-6601-1885-14568-17689-69586,792-3588-8096-7885-775-17111-41390-24013,698-4532-5901-2880-675-6531-10370-23343,easy
151849-897655-161104-213644-674642-103446-1533578-247255,60420-65917-35195-3396-101962-25950-190511-80979,11035-13953-14673-1720-74173-10920-51179-85920,2294-5561-12516-844-36394-52005-65976-14455,8790-3296-3266-773-16262-15083-47393-49149,7296-4410-6601-1885-14568-17689-69586-22384,3588-8096-7885-775-17111-41390-24013-18430,4532-5901-2880-675-6531-10370-23343-8869,easy
897655-161104-213644-674642-103446-1533578-247255-363399,65917-35195-3396-101962-25950-190511-80979-7773,13953-14673-1720-74173-10920-51179-85920-4920,5561-12516-844-36394-52005-65976-14455-3512,3296-3266-773-16262-15083-47393-49149-2184,4410-6601-1885-14568-17689-69586-22384-3358,8096-7885-775-17111-41390-24013-18430-1172,5901-2880-675-6531-10370-23343-8869-879,easy
1198543-229273-155666-2543949-1695903-110337-299036-854779,1633124-73592-96929-495206-167577-30906-238773-46914,55551-33559-13537-110841-11368-3438-28228-22900,87785-7127-11670-79559-14769-2854-69088-27403,39561-23419-6148-61695-13995-2540-33684-28909,121664-8646-14562-23420-12655-2727-39987-11631,71055-12495-9641-39764-6697-2900-95450-14700,22701-9624-5476-17451-7253-3543-43882-8479,easy
229273-155666-2543949-1695903-110337-299036-854779-791113,73592-96929-495206-167577-30906-238773-46914-202981,33559-13537-110841-11368-3438-28228-22900-26782,7127-11670-79559-14769-2854-69088-27403-21161,23419-6148-61695-13995-2540-33684-28909-12412,8646-14562-23420-12655-2727-39987-11631-20879,12495-9641-39764-6697-2900-95450-14700-23939,9624-5476-17451-7253-3543-43882-8479-13238,easy
155666-2543949-1695903-110337-299036-854779-791113-171323,96929-495206-167577-30906-238773-46914-202981-84911,13537-110841-11368-3438-28228-22900-26782-12028,11670-79559-14769-2854-69088-27403-21161-12285,6148-61695-13995-2540-33684-28909-12412-2819,14562-23420-12655-2727-39987-11631-20879-3554,9641-39764-6697-2900-95450-14700-23939-1679,5476-17451-7253-3543-43882-8479-13238-2955,easy
2543949-1695903-110337-299036-854779-791113-171323-1811878,495206-167577-30906-238773-46914-202981-84911-866809,110841-11368-3438-28228-22900-26782-12028-25077,79559-14769-2854-69088-27403-21161-12285-85751,61695-13995-2540-33684-28909-12412-2819-162129,23420-12655-2727-39987-11631-20879-3554-81019,39764-6697-2900-95450-14700-23939-1679-115312,17451-7253-3543-43882-8479-13238-2955-27377,easy
1695903-110337-299036-854779-791113-171323-1811878-1247069,167577-30906-238773-46914-202981-84911-866809-63269,11368-3438-28228-22900-26782-12028-25077-17328,14769-2854-69088-27403-21161-12285-85751-61962,13995-2540-33684-28909-12412-2819-162129-15800,12655-2727-39987-11631-20879-3554-81019-95857,6697-2900-95450-14700-23939-1679-115312-77103,7253-3543-43882-8479-13238-2955-27377-13384,easy
110337-299036-854779-791113-171323-1811878-1247069-1479997,30906-238773-46914-202981-84911-866809-63269-338708,3438-28228-22900-26782-12028-25077-17328-32949,2854-69088-27403-21161-12285-85751-61962-48347,2540-33684-28909-12412-2819-162129-15800-62499,2727-39987-11631-20879-3554-81019-95857-35110,2900-95450-14700-23939-1679-115312-77103-91272,3543-43882-8479-13238-2955-27377-13384-36759,easy
299036-854779-791113-171323-1811878-1247069-1479997-1114466,238773-46914-202981-84911-866809-63269-338708-74319,28228-22900-26782-12028-25077-17328-32949-9390,69088-27403-21161-12285-85751-61962-48347-13458,33684-28909-12412-2819-162129-15800-62499-35442,39987-11631-20879-3554-81019-95857-35110-20531,95450-14700-23939-1679-115312-77103-91272-15639,43882-8479-13238-2955-27377-13384-36759-26171,easy
854779-791113-171323-1811878-1247069-1479997-1114466-497954,46914-202981-84911-866809-63269-338708-74319-97218,22900-26782-12028-25077-17328-32949-9390-4616,27403-21161-12285-85751-61962-48347-13458-11102,28909-12412-2819-162129-15800-62499-35442-39837,11631-20879-3554-81019-95857-35110-20531-21176,14700-23939-1679-115312-77103-91272-15639-28681,8479-13238-2955-27377-13384-36759-26171-19723,easy
791113-171323-1811878-1247069-1479997-1114466-497954-910925,202981-84911-866809-63269-338708-74319-97218-589298,26782-12028-25077-17328-32949-9390-4616-16121,21161-12285-85751-61962-48347-13458-11102-30395,12412-2819-162129-15800-62499-35442-39837-32613,20879-3554-81019-95857-35110-20531-21176-20574,23939-1679-115312-77103-91272-15639-28681-50767,13238-2955-27377-13384-36759-26171-19723-22380,easy
