delta_c1,delta_c2,delta_c3,delta_c4,delta_c5,delta_c6,delta_c7,delta_c8,theta_c1,theta_c2,theta_c3,theta_c4,theta_c5,theta_c6,theta_c7,theta_c8,lowalpha_c1,lowalpha_c2,lowalpha_c3,lowalpha_c4,lowalpha_c5,lowalpha_c6,lowalpha_c7,lowalpha_c8,highalpha_c1,highalpha_c2,highalpha_c3,highalpha_c4,highalpha_c5,highalpha_c6,highalpha_c7,highalpha_c8,lowbeta_c1,lowbeta_c2,lowbeta_c3,lowbeta_c4,lowbeta_c5,lowbeta_c6,lowbeta_c7,lowbeta_c8,highbeta_c1,highbeta_c2,highbeta_c3,highbeta_c4,highbeta_c5,highbeta_c6,highbeta_c7,highbeta_c8,lowgamma_c1,lowgamma_c2,lowgamma_c3,lowgamma_c4,lowgamma_c5,lowgamma_c6,lowgamma_c7,lowgamma_c8,midgamma_c1,midgamma_c2,midgamma_c3,midgamma_c4,midgamma_c5,midgamma_c6,midgamma_c7,midgamma_c8,state,answer
318013.5582,1463708.558,-242921.4418,185826.5582,-312789.4418,141891.5582,504500.5582,-273099.4418,73087.912,182395.912,-77139.088,218182.912,-45464.088,351184.912,-36224.088,8006.912,52440.84223,10010.84223,6694.84223,184321.8422,-17638.15777,47787.84223,-12455.15777,-18459.15777,40663.96799,63633.96799,-7889.03201,-3227.03201,2453.96799,65073.96799,-10039.03201,-14170.03201,19672.39866,-398.60134,749.39866,49905.39866,-9525.60134,43795.39866,-10328.60134,-5011.60134,2908.27666,59477.27666,-5108.72334,37052.27666,-3892.72334,49741.27666,3298.27666,-1919.72334,-2072.10835,43691.89165,-692.10835,43446.89165,-6892.10835,135194.8917,587.89165,-7020.10835,35455.87358,53426.87358,7144.873576,24447.87358,-3646.126424,10826.87358,2973.873576,-1427.126424,difficult,no
959371.5582,731321.5582,730947.5582,-337955.4418,745240.5582,1139226.558,-289522.4418,490230.5582,604525.912,28721.912,-6092.088,-85023.088,103592.912,272795.912,-75574.088,74483.912,-6318.15777,21820.84223,26480.84223,-11060.15777,43541.84223,-219.15777,6759.84223,3666.84223,55488.96799,-13740.03201,-13895.03201,-13663.03201,8103.96799,-9690.03201,-15360.03201,3498.96799,7888.39866,-2754.60134,22776.39866,-11710.60134,-4639.60134,-5527.60134,-13237.60134,-4963.60134,46037.27666,44679.27666,13937.27666,-1775.72334,11497.27666,96726.27666,-12174.72334,21948.27666,90035.89165,7431.89165,16015.89165,-7949.10835,-155.10835,62213.89165,-6375.10835,8260.89165,57155.87358,1053.873576,41893.87358,-5712.126424,39.873576,40581.87358,-2075.126424,3598.873576,difficult,yes
489710.5582,-425295.4418,-72127.4418,-357316.4418,-915.4418,880303.5582,143554.5582,2471567.558,616174.912,-97875.088,-88644.088,-85589.088,-7504.088,188740.912,-47772.088,327503.912,66858.84223,-20893.15777,-22949.15777,-16625.15777,-15335.15777,4444.84223,-4911.15777,178409.8422,14412.96799,-20329.03201,-13407.03201,-16594.03201,-14344.03201,56762.96799,19431.96799,-10523.03201,58245.39866,-14537.60134,-13605.60134,-11240.60134,-2787.60134,38322.39866,8908.39866,21455.39866,103855.2767,-14862.72334,-14495.72334,-12261.72334,2733.27666,116704.2767,9636.27666,27171.27666,235978.8917,-10418.10835,-7052.10835,-6459.10835,2459.89165,63048.89165,3274.89165,10327.89165,64757.87358,-6513.126424,-2396.126424,-4054.126424,2993.873576,35162.87358,2071.873576,4726.873576,difficult,no
-75449.4418,329725.5582,740607.5582,-266623.4418,498853.5582,-330294.4418,1779284.558,993202.5582,-86768.088,107856.912,-12193.088,-14386.088,12721.912,-64353.088,177769.912,1115741.912,4774.84223,17095.84223,-1000.15777,16901.84223,42320.84223,-23379.15777,211199.8422,188258.8422,606.96799,19503.96799,45976.96799,-8852.03201,9530.96799,-15564.03201,83382.96799,76533.96799,1244.39866,39933.39866,-6700.60134,753.39866,12176.39866,-10299.60134,105521.3987,48975.39866,-6792.72334,20718.27666,-7482.72334,4110.27666,29827.27666,-11394.72334,235831.2767,104167.2767,-7474.10835,41294.89165,26461.89165,-6259.10835,15511.89165,-6888.10835,65974.89165,78748.89165,1131.873576,29980.87358,1016.873576,1240.873576,5992.873576,-5964.126424,103791.8736,47698.87358,easy,no
411876.5582,2527930.558,-131554.4418,620828.5582,-396244.4418,-447886.4418,-316883.4418,1051681.558,56674.912,166688.912,27229.912,-90600.088,-84223.088,-90069.088,-43215.088,-29857.088,99300.84223,100785.8422,52630.84223,-6070.15777,-15643.15777,-23166.15777,10649.84223,-6452.15777,33599.96799,19705.96799,70244.96799,-11477.03201,-19066.03201,-18945.03201,1088.96799,-8574.03201,12729.39866,21752.39866,-531.60134,-11155.60134,-11627.60134,-12311.60134,-7604.60134,-6566.60134,2003.27666,18656.27666,-4708.72334,-12560.72334,-11822.72334,-13978.72334,-13438.72334,1777.27666,-494.10835,12838.89165,-8798.10835,-8651.10835,-7633.10835,-10670.10835,-10909.10835,4.89165,26709.87358,54315.87358,4114.873576,-6353.126424,-6604.126424,-6826.126424,-6614.126424,-3254.126424,difficult,yes
-433822.4418,-294348.4418,1747846.558,-240504.4418,-102645.4418,1104224.558,1038450.558,-297017.4418,-28651.088,-67702.088,252548.912,-3402.088,-13417.088,-12810.088,41800.912,-68728.088,30911.84223,-19972.15777,224315.8422,-13843.15777,11501.84223,126754.8422,67880.84223,-17409.15777,-3875.03201,8893.96799,157872.968,1951.96799,-15822.03201,14449.96799,-10353.03201,4889.96799,-4871.60134,-5991.60134,46962.39866,9964.39866,-12006.60134,13626.39866,10606.39866,-7348.60134,-649.72334,-13683.72334,55459.27666,-1574.72334,-8099.72334,35759.27666,37551.27666,-8406.72334,-1282.10835,452.89165,108000.8917,2131.89165,-7884.10835,19504.89165,15624.89165,-3885.10835,6688.873576,9964.873576,169858.8736,5353.873576,-3140.126424,19370.87358,14154.87358,-860.126424,difficult,yes
219590.5582,947014.5582,537666.5582,-278225.4418,-156943.4418,-465281.4418,2298909.558,851792.5582,186342.912,-27369.088,-88411.088,79800.912,43541.912,-96029.088,1122486.912,295192.912,32872.84223,155.84223,-24427.15777,-9037.15777,21802.84223,-24685.15777,222364.8422,64737.84223,28268.96799,-7470.03201,-15078.03201,8069.96799,12997.96799,-13393.03201,184454.968,18758.96799,94497.39866,-2033.60134,-12353.60134,-6992.60134,50402.39866,-13523.60134,101083.3987,-9743.60134,36914.27666,4270.27666,-12030.72334,2724.27666,52680.27666,-15226.72334,89270.27666,22210.27666,43137.89165,-2033.10835,-7445.10835,1530.89165,39839.89165,-9728.10835,156723.8917,-2242.10835,15704.87358,3883.873576,-5487.126424,4290.873576,16479.87358,-5664.126424,61903.87358,4910.873576,easy,no
478234.5582,86468.5582,2258199.558,1195146.558,384575.5582,-238596.4418,-394964.4418,409008.5582,-64983.088,-71528.088,-77082.088,-39441.088,92778.912,-85147.088,-100256.088,-80386.088,-24431.15777,-14517.15777,11308.84223,-3392.15777,16268.84223,-17279.15777,-23291.15777,10648.84223,-13679.03201,-18416.03201,58170.96799,24157.96799,-2269.03201,-12438.03201,-19400.03201,-5903.03201,-11908.60134,-13981.60134,18810.39866,42771.39866,-2202.60134,-12463.60134,-14606.60134,-11420.60134,-5200.72334,-2215.72334,28092.27666,23336.27666,59944.27666,-2508.72334,-13624.72334,4334.27666,-4156.10835,1347.89165,67795.89165,27013.89165,10631.89165,-11002.10835,-9580.10835,-1165.10835,-5822.126424,476.873576,16701.87358,12732.87358,17641.87358,766.873576,-5750.126424,3611.873576,difficult,no
-247748.4418,458848.5582,400565.5582,-429476.4418,736917.5582,1859391.558,423913.5582,-363241.4418,-58501.088,-61845.088,-3206.088,-56179.088,22751.912,396809.912,194977.912,376389.912,-10800.15777,-2296.15777,-7699.15777,-22818.15777,30301.84223,31077.84223,-9494.15777,13087.84223,-14336.03201,-10010.03201,7876.96799,-9363.03201,36008.96799,8991.96799,21136.96799,53291.96799,-6463.60134,7004.39866,33782.39866,-10477.60134,48827.39866,99846.39866,8415.39866,21899.39866,-2746.72334,-7760.72334,10716.27666,-12240.72334,19118.27666,69441.27666,3262.27666,3838.27666,-9945.10835,4765.89165,49259.89165,-4121.10835,4465.89165,14940.89165,29434.89165,20346.89165,-1798.126424,8566.873576,8659.873576,-4063.126424,-298.126424,60568.87358,9583.873576,5437.873576,difficult,no
-384323.4418,1294083.558,833606.5582,172588.5582,577591.5582,50299.5582,1821780.558,-342274.4418,-69769.088,652484.912,18210.912,-21358.088,-29754.088,388418.912,236099.912,100005.912,-15076.15777,223272.8422,20297.84223,-13272.15777,21719.84223,-9769.15777,8313.84223,-3872.15777,-14225.03201,20648.96799,85102.96799,50450.96799,11204.96799,29532.96799,24606.96799,28767.96799,-7758.60134,64640.39866,-1107.60134,-9142.60134,13944.39866,7100.39866,2483.39866,38861.39866,-1841.72334,120369.2767,11347.27666,-6904.72334,8460.27666,6633.27666,16398.27666,15678.27666,-5677.10835,134973.8917,8682.89165,4927.89165,15335.89165,14113.89165,10552.89165,74589.89165,-4538.126424,37669.87358,9198.873576,9500.873576,-1981.126424,3350.873576,17606.87358,22526.87358,easy,yes
-196801.4418,1017071.558,1057985.558,464834.5582,-110056.4418,647747.5582,713187.5582,-286093.4418,130117.912,1939118.912,121521.912,585904.912,7580.912,368564.912,150587.912,-84669.088,16167.84223,238417.8422,157458.8422,93275.84223,-13391.15777,5636.84223,54313.84223,-10272.15777,-6190.03201,436431.968,4230.96799,196768.968,-8221.03201,3178.96799,48775.96799,-20028.03201,-3023.60134,144479.3987,-1467.60134,37428.39866,-6512.60134,30472.39866,5119.39866,-10496.60134,60294.27666,344292.2767,49660.27666,101150.2767,-5165.72334,17835.27666,19382.27666,-8990.72334,25866.89165,106218.8917,22782.89165,65216.89165,-4831.10835,18090.89165,38433.89165,-1670.10835,13418.87358,55105.87358,13559.87358,96292.87358,-5328.126424,13705.87358,18637.87358,1519.873576,easy,yes
-108537.4418,1507053.558,370721.5582,1355643.558,101966.5582,796052.5582,426838.5582,-414342.4418,-67293.088,2762034.912,-73457.088,113065.912,-67587.088,40237.912,-79517.088,-107705.088,-8343.15777,455065.8422,86417.84223,231370.8422,-5682.15777,61238.84223,-22873.15777,-24448.15777,-15642.03201,71064.96799,3993.96799,18825.96799,-11284.03201,835.96799,-13276.03201,-20367.03201,-5266.60134,161593.3987,4128.39866,18268.39866,9162.39866,-4313.60134,-10541.60134,-14522.60134,-4671.72334,344961.2767,1987.27666,175832.2767,1761.27666,2697.27666,-8708.72334,-16017.72334,2487.89165,265414.8917,23009.89165,68741.89165,-5033.10835,6478.89165,-8478.10835,-10755.10835,-3048.126424,98674.87358,8624.873576,40907.87358,-5481.126424,408.873576,-3877.126424,-7025.126424,difficult,no
586511.5582,-279264.4418,-199204.4418,-116797.4418,133348.5582,795819.5582,888791.5582,-225089.4418,597258.912,-32797.088,-70093.088,-51194.088,-76564.088,134752.912,87722.912,209214.912,109210.8422,-7477.15777,-17498.15777,-18216.15777,-1503.15777,-9076.15777,41794.84223,23164.84223,26316.96799,-16762.03201,-16607.03201,-16804.03201,-16589.03201,21938.96799,37460.96799,-1912.03201,16598.39866,-11189.60134,-13423.60134,-12863.60134,-12746.60134,7747.39866,10279.39866,47479.39866,105966.2767,-11985.72334,-12171.72334,-13718.72334,-6050.72334,12011.27666,4689.27666,-4100.72334,83014.89165,-5302.10835,-9578.10835,-8820.10835,-7857.10835,34143.89165,46036.89165,27477.89165,38009.87358,-1827.126424,-4287.126424,-5117.126424,-1891.126424,18014.87358,17981.87358,45841.87358,difficult,yes
211473.5582,-214108.4418,749638.5582,-236008.4418,281166.5582,1020834.558,-239937.4418,151824.5582,47701.912,96337.912,441829.912,-43806.088,-69562.088,529723.912,-83132.088,-94827.088,12499.84223,-17554.15777,-18770.15777,-9753.15777,32078.84223,32554.84223,-14619.15777,-6906.15777,19341.96799,-14704.03201,198380.968,-18485.03201,12219.96799,28611.96799,-16357.03201,-41.03201,23786.39866,-9168.60134,21657.39866,-11958.60134,-7553.60134,14384.39866,-7372.60134,-6807.60134,48208.27666,-2206.72334,45014.27666,-12513.72334,28725.27666,62636.27666,-10165.72334,-829.72334,10478.89165,-1903.10835,44877.89165,-3678.10835,6838.89165,62276.89165,-4081.10835,1665.89165,15310.87358,9676.873576,14198.87358,-2119.126424,6754.873576,39607.87358,-1185.126424,-1020.126424,easy,yes
857055.5582,-174577.4418,407853.5582,361925.5582,-361531.4418,-255119.4418,-306248.4418,186944.5582,56114.912,-55286.088,602977.912,-105474.088,-68765.088,-92256.088,-74390.088,-45260.088,87503.84223,-18912.15777,111350.8422,1620.84223,-23085.15777,-59.15777,-22964.15777,28013.84223,78717.96799,21978.96799,257585.968,-12029.03201,14979.96799,-10740.03201,8401.96799,23023.96799,24464.39866,-11276.60134,111907.3987,-8034.60134,-3061.60134,-4411.60134,689.39866,65907.39866,721.27666,-11510.72334,35715.27666,-12256.72334,-6892.72334,-12137.72334,-11117.72334,11188.27666,3486.89165,-8650.10835,11676.89165,-9097.10835,-8277.10835,-10659.10835,-10902.10835,-2499.10835,-1331.126424,-5287.126424,5647.873576,-6783.126424,-6120.126424,-4886.126424,-6225.126424,-3325.126424,easy,yes
477361.5582,915330.5582,125288.5582,782678.5582,424712.5582,1717079.558,-116528.4418,769033.5582,-25857.088,-51397.088,-4998.088,123964.912,302927.912,32926.912,-40388.088,22072.912,2214.84223,-17551.15777,7536.84223,7961.84223,182435.8422,105306.8422,-8429.15777,-8083.15777,-12626.03201,2979.96799,2084.96799,43827.96799,74016.96799,50607.96799,-7602.03201,9.96799,-8367.60134,-4455.60134,-10159.60134,-69.60134,17692.39866,21996.39866,-5281.60134,2750.39866,-13239.72334,-9134.72334,-12569.72334,6156.27666,5037.27666,13405.27666,-13076.72334,-7075.72334,-11381.10835,-9992.10835,-10578.10835,785.89165,12102.89165,13904.89165,-9674.10835,-9415.10835,-3923.126424,-6091.126424,-7083.126424,-450.126424,7582.873576,-2306.126424,-5347.126424,-6668.126424,easy,no
516888.5582,693007.5582,1197608.558,663639.5582,-406724.4418,768568.5582,-426467.4418,-26035.4418,341017.912,61719.912,35157.912,409703.912,-67955.088,5453.912,-31263.088,-63777.088,-5268.15777,-1600.15777,-21927.15777,144993.8422,-13990.15777,3299.84223,-23226.15777,-9805.15777,39097.96799,73082.96799,21130.96799,102301.968,908.96799,59709.96799,-3608.03201,-15255.03201,-2799.60134,13754.39866,-6655.60134,191183.3987,-8039.60134,21699.39866,-9235.60134,-12694.60134,12295.27666,-2303.72334,-8617.72334,32538.27666,-12789.72334,-430.72334,-11043.72334,-11344.72334,-4366.10835,-3368.10835,-7058.10835,30913.89165,-6854.10835,-6365.10835,-11299.10835,-10821.10835,-4599.126424,4813.873576,-6466.126424,24827.87358,-6623.126424,-4736.126424,-6124.126424,-5685.126424,difficult,no
-27630.4418,1863101.558,-339793.4418,1197079.558,-458026.4418,-325458.4418,-245035.4418,-328259.4418,-64558.088,577425.912,-92796.088,-46055.088,-107382.088,-57372.088,-53395.088,-89663.088,-9144.15777,52784.84223,-19829.15777,1042.84223,-25112.15777,-21991.15777,-22517.15777,-22567.15777,-12720.03201,33515.96799,-19404.03201,-6162.03201,-19696.03201,-19163.03201,-17362.03201,-13694.03201,-12409.60134,8841.39866,-13330.60134,-11273.60134,-14081.60134,-14218.60134,-11623.60134,-9247.60134,-12387.72334,6160.27666,-15608.72334,-11741.72334,-16233.72334,-14814.72334,-15629.72334,-14995.72334,-7716.10835,12318.89165,-11394.10835,-9908.10835,-12337.10835,-11058.10835,-11491.10835,-11781.10835,-6388.126424,83.873576,-7371.126424,-7057.126424,-7583.126424,-7204.126424,-7285.126424,-7114.126424,easy,yes
-476915.4418,-393520.4418,697629.5582,-350438.4418,-382555.4418,-83200.4418,1966434.558,1818060.558,-106894.088,-54588.088,6114.912,-67304.088,-81035.088,-67098.088,-31796.088,50203.912,-13456.15777,9252.84223,27805.84223,-13773.15777,-18944.15777,30463.84223,104734.8422,127318.8422,-19674.03201,-14077.03201,15382.96799,-8300.03201,-12265.03201,-14433.03201,51421.96799,-7503.03201,-12402.60134,-6712.60134,21721.39866,-11165.60134,-7691.60134,4269.39866,20945.39866,14760.39866,-15263.72334,-10193.72334,2418.27666,-9563.72334,-7256.72334,-8535.72334,12777.27666,4551.27666,-11189.10835,-9824.10835,931.89165,-11360.10835,-8725.10835,-9864.10835,-4186.10835,-7800.10835,-7456.126424,-4254.126424,4728.873576,-4422.126424,-4641.126424,-7035.126424,7848.873576,-3899.126424,easy,no
843535.5582,242541.5582,381799.5582,-207085.4418,788768.5582,-70161.4418,350514.5582,1628904.558,37992.912,73301.912,165648.912,-61179.088,82.912,-94510.088,-63794.088,139083.912,9274.84223,-15419.15777,3137.84223,-13364.15777,-4022.15777,-18273.15777,-23036.15777,15743.84223,26158.96799,4968.96799,20307.96799,705.96799,29380.96799,11648.96799,-13694.03201,9294.96799,9802.39866,6808.39866,28189.39866,-9287.60134,74928.39866,-9703.60134,7805.39866,39040.39866,36594.27666,-3806.72334,9696.27666,-10075.72334,3505.27666,-11626.72334,-8778.72334,6161.27666,9205.89165,-8478.10835,1657.89165,-9369.10835,9716.89165,-8708.10835,-11028.10835,2529.89165,-1401.126424,-6977.126424,3502.873576,-2311.126424,15897.87358,-5838.126424,-6344.126424,-2758.126424,easy,yes
339060.5582,-376705.4418,-425026.4418,1061145.558,1069965.558,-326305.4418,255320.5582,13017.5582,307746.912,-43425.088,-110277.088,120806.912,560481.912,-74812.088,57280.912,-84318.088,-16393.15777,-4599.15777,-24101.15777,69708.84223,86572.84223,-15729.15777,23250.84223,-5021.15777,43367.96799,19057.96799,-17672.03201,-2184.03201,34431.96799,-4749.03201,11256.96799,-9926.03201,42825.39866,-10972.60134,-12807.60134,9999.39866,5715.39866,7973.39866,17050.39866,-9634.60134,11862.27666,2079.27666,-15117.72334,-528.72334,404.27666,-13102.72334,-4785.72334,-11165.72334,1630.89165,-10544.10835,-11829.10835,-1845.10835,-1470.10835,-5696.10835,1664.89165,-10592.10835,4598.873576,-2953.126424,-7424.126424,8893.873576,191.873576,-5538.126424,6722.873576,-4642.126424,difficult,yes
-206737.4418,76918.5582,-110272.4418,342442.5582,-85999.4418,-459004.4418,92569.5582,1913579.558,70394.912,-61866.088,-58438.088,126267.912,-78792.088,-92565.088,-38682.088,475858.912,-17257.15777,-14700.15777,-20710.15777,18977.84223,-13746.15777,-23423.15777,-1099.15777,57721.84223,-11658.03201,953.96799,3592.96799,82896.96799,1448.96799,-18496.03201,-15635.03201,-5519.03201,-3858.60134,-7976.60134,-9112.60134,-3609.60134,-5583.60134,-12317.60134,-9033.60134,5873.39866,-13803.72334,-8031.72334,-13218.72334,21576.27666,-8017.72334,-16378.72334,-13867.72334,8528.27666,-8833.10835,-10771.10835,-10295.10835,-4715.10835,-8271.10835,-12207.10835,-10897.10835,1083.89165,-5387.126424,-6910.126424,-5973.126424,-2385.126424,-5182.126424,-7552.126424,-5942.126424,-2211.126424,difficult,yes
601346.5582,-180505.4418,116135.5582,843360.5582,-238108.4418,1622762.558,-432308.4418,1864185.558,342010.912,-18770.088,-66113.088,24339.912,-99875.088,364273.912,-50441.088,-30951.088,72441.84223,-7170.15777,-3284.15777,8651.84223,-25211.15777,35884.84223,-19983.15777,-18591.15777,137478.968,-10115.03201,-8611.03201,38111.96799,-638.03201,801216.968,-9406.03201,-7098.03201,77044.39866,-12891.60134,-3975.60134,36842.39866,-6129.60134,183521.3987,-6572.60134,663.39866,9191.27666,-11711.72334,-12538.72334,436.27666,-7652.72334,55264.27666,-9577.72334,-10938.72334,11317.89165,-10867.10835,-10413.10835,8584.89165,-11023.10835,28082.89165,-10379.10835,-10691.10835,31532.87358,-4602.126424,-6510.126424,-933.126424,-3054.126424,15866.87358,-6624.126424,-6438.126424,easy,no
547113.5582,283443.5582,283443.5582,551654.5582,551654.5582,279877.5582,-196733.4418,706991.5582,148308.912,-41458.088,-41458.088,227954.912,227954.912,-91308.088,-12020.088,2705.912,39241.84223,-19174.15777,-19174.15777,-9600.15777,-9600.15777,-19372.15777,-3069.15777,3421.84223,20955.96799,-2945.03201,-2945.03201,-493.03201,-493.03201,-16264.03201,-14127.03201,20355.96799,51063.39866,-1827.60134,-1827.60134,23859.39866,23859.39866,-10323.60134,-8892.60134,7134.39866,14205.27666,-14859.72334,-14859.72334,-1817.72334,-1817.72334,-13060.72334,-13579.72334,-6750.72334,-1745.10835,-10295.10835,-10295.10835,-111.10835,-111.10835,-10141.10835,-10083.10835,-7659.10835,6910.873576,-6828.126424,-6828.126424,7308.873576,7308.873576,-6236.126424,-5460.126424,-5296.126424,easy,yes
-377187.4418,655973.5582,1519845.558,665747.5582,1124752.558,-322127.4418,470217.5582,-175263.4418,-50327.088,-11641.088,320234.912,111581.912,1393801.912,-96711.088,25065.912,-15302.088,-1577.15777,-3043.15777,34543.84223,3033.84223,169471.8422,-18237.15777,116454.8422,6943.84223,-16966.03201,47457.96799,42456.96799,-1649.03201,173683.968,-19663.03201,82840.96799,8307.96799,48.39866,-7278.60134,18282.39866,-1213.60134,93589.39866,-13751.60134,40272.39866,-12186.60134,-9928.72334,-4987.72334,-4405.72334,-10127.72334,41109.27666,-16547.72334,-2461.72334,-6075.72334,-9906.10835,-8084.10835,-2259.10835,-11197.10835,19249.89165,-11453.10835,-2927.10835,-10956.10835,-3850.126424,-5018.126424,-3860.126424,-4281.126424,45251.87358,-7557.126424,113.873576,-6405.126424,easy,yes
-136418.4418,-279890.4418,1703773.558,-273922.4418,-296465.4418,-366573.4418,-327141.4418,-198166.4418,-75421.088,-64537.088,120062.912,-42356.088,-96079.088,-68948.088,-87873.088,11125.912,-5558.15777,-5754.15777,263163.8422,-18704.15777,-24029.15777,-21716.15777,-15014.15777,-6717.15777,13604.96799,12854.96799,150921.968,-5161.03201,-17151.03201,-16235.03201,-15616.03201,-15459.03201,4307.39866,-10962.60134,86514.39866,-11271.60134,-13853.60134,463.39866,-9765.60134,-5537.60134,-12715.72334,-14366.72334,49398.27666,-13710.72334,-14899.72334,-15119.72334,-14639.72334,-12560.72334,-6669.10835,-9518.10835,46234.89165,-10062.10835,-11625.10835,-9556.10835,-6065.10835,-11946.10835,-2731.126424,-4282.126424,7353.873576,-6074.126424,-7408.126424,-5053.126424,-6203.126424,-4578.126424,difficult,no
